t;G1;G2;G3;COI
1.54;2.241837667225253;-4.339328155834107;-1.9135596513404334;0.5889720939585169
1.55;2.2608254459999677;-4.220021636809786;-2.0515879320427626;0.6130860935673604
1.56;2.276504745617556;-4.100997007801862;-2.203370518456536;0.6335263563059351
1.57;2.289132071198805;-3.9832561334730308;-2.368529389089955;0.6503167760282474
1.58;2.2989026924207656;-3.867715477244001;-2.546402521463873;0.663479848860859
1.59;2.30594950974776;-3.7552197075342484;-2.736033483022735;0.6730341754415997
1.6;2.31034168236661;-3.6465506935705574;-2.9361609073127655;0.6789926959545051
1.61;2.312082961863735;-3.542431829072609;-3.1452072516525904;0.6813616848688747
1.62;2.3111097446300257;-3.4435277742339916;-3.361266281370979;0.680140547686399
1.63;2.307288929896624;-3.3504398399191957;-3.5820888709754337;0.6753224758135514
1.64;2.3004157512506374;-3.2636973538995275;-3.80506698713425;0.666896026121932
1.65;2.290211838783305;-3.1837454483792245;-4.027216153168563;0.6548476967672906
1.66;2.2763238671156905;-3.110929793049519;-4.2451573149577335;0.6391655680808123
1.67;2.258323249880687;-3.045478871892013;-4.455099847175244;0.6198440637543706
1.68;2.235707449367295;-2.9874844698227294;-4.652828450354458;0.5968898596250932
1.69;2.2079035727969636;-2.936881103297037;-4.83369785835563;0.5703289212156898
1.7;2.1742750108245428;-2.893425203913222;-4.9926405271062135;0.5402145828824696
1.71;2.134131920544034;-2.856674951954827;-5.124193682267726;0.5066364879123593
1.72;2.0867463400271884;-2.825971761117782;-5.2225530784536245;0.46973008898447643
1.73;2.031372615336478;-2.800424535224619;-5.281661315129322;0.4296862645258411
1.74;1.9672735939611368;-2.7788979443311463;-5.295338260258471;0.38676044641903184
1.75;1.8937526650432783;-2.7600060840583724;-5.257459723317832;0.3412804930853494
1.76;1.8101911934831334;-2.7421129611077766;-5.162187695233906;0.2936524024267581
1.77;1.716090211551345;-2.723341253276599;-5.004251045613368;0.2443628723998612
1.78;1.6111144403787123;-2.701590681514785;-4.779269561613826;0.1939777194667867
1.79;1.4951358971526205;-2.6745670629026086;-4.484106969649911;0.14313529281331214
1.8;1.368273624682813;-2.6398226555968995;-4.117230835132087;0.09253430190483405
1.81;1.230925610293453;-2.5948077506644274;-3.679050118137536;0.04291591429534943
1.82;1.0837888977388124;-2.5369326364920375;-3.172196096975097;-0.00495944275016313
1.83;0.9278643642911525;-2.463638125964349;-2.6017108353734364;-0.050339487104267236
1.84;0.7644436877939136;-2.3724719034149166;-1.9751105509815385;-0.09250995948164578
1.85;0.5950776097897398;-2.261167156175856;-1.3022996587430657;-0.13082472244789745
1.86;0.4215265332220493;-2.1277194494793132;-0.5953244503210436;-0.16473354997792442
1.87;0.24569649468624527;-1.9704577030648298;0.1320282112381235;-0.19380512101108335
1.88;0.06956528645112385;-1.7881054934722767;0.8647645847794738;-0.2177431281797504
1.89;-0.10489534101623112;-1.579829714527746;1.5873123612990967;-0.2363941248738397
1.9;-0.2757951034574544;-1.3452747668392095;2.2841952915243247;-0.24974665434207544
1.91;-0.4413924318235725;-1.0845817288917194;2.940701672346788;-0.2579221821317643
1.92;-0.600148973805758;-0.7983931659587988;3.543496878597804;-0.2611592253654036
1.93;-0.7507684949736408;-0.4878451516688638;4.0811386635038325;-0.25979270241194263
1.94;-0.8922192109217512;-0.1545485673879908;4.544466434454004;-0.2542308323675966
1.95;-1.023740314872156;0.1994382385284153;4.926849722114208;-0.24493188058798387
1.96;-1.14483480575167;0.5716437425320459;5.224294324192509;-0.23238272133028184
1.97;-1.2552515428303923;0.9592234457002737;5.435415466150668;-0.21708066163128573
1.98;-1.3549597459018503;1.3590056253541138;5.561294974744863;-0.1995193499809032
1.99;-1.4441190098487753;1.76754279260045;5.6052439078619845;-0.18017898207318678
2.0;-1.5230474481963951;2.181169173097808;5.572493892438558;-0.15952049474421579
2.01;-1.592189973441903;2.596064261063089;5.469840399550203;-0.13798305896273166
2.02;-1.6520880940625189;3.008321823784141;5.305260089016168;-0.11598396379639543
2.03;-1.7033520524236663;3.414022784659562;5.087522704870646;-0.09391991999443397
2.04;-1.7466356946265178;3.8093093916938123;4.825816027657477;-0.07216887960375111
2.05;-1.7826141651816825;4.190457219305085;4.529400088727082;-0.051091630689015184
2.06;-1.8119643422934912;4.55394106429345;4.207304116370377;-0.031032642966977136
2.07;-1.8353478450187295;4.89649082158365;3.8680764267404264;-0.012319871516552883
2.08;-1.8533964194880055;5.215134002444439;3.5195937221800446;0.004736561655604983
2.09;-1.866699519462854;5.507222623914027;3.1689321917443865;0.01984671861166019
2.1;-1.875793916307698;5.7704436048549415;2.8222987204340884;0.03274402535744511
2.11;-1.8811551934209785;6.002813353386211;2.48501675680046;0.04318902048865421
2.12;-1.8831909964418951;6.202658716248161;2.16155829108615;0.05097340648347876
2.13;-1.8822359245987723;6.368587704996282;1.8556111968241125;0.05592416813655627
2.14;-1.8785479644215268;6.4994542911694655;1.5701700023896579;0.05790757312382761
2.15;-1.8723063888486975;6.59432200787115;1.307637973901875;0.0568329234322817
2.16;-1.8636110750808383;6.652431098988026;1.069929095198673;0.05265596959631575
2.17;-1.852483233041012;6.673173551206795;0.8585599525385837;0.04538192301843931
2.18;-1.838867579601809;6.656079583808244;0.67472348139681;0.035068001016469424
2.19;-1.8226360357349576;6.600818122754853;0.5193388343606382;0.021825415802823024
2.2;-1.8035930561374853;6.507212516244814;0.39307413804436886;0.005820678136103647
2.21;-1.781482714448755;6.375271327160798;0.2963415094569652;-0.012723961642180358
2.22;-1.7559976532400141;6.205232538004418;0.22926630246615767;-0.033531156095278875
2.23;-1.7267899597520382;5.997618013967804;0.19163505430732625;-0.056270434059868486
2.24;-1.693483942798933;5.753293698174383;0.18282887818301657;-0.08056174935298081
2.25;-1.6556906653843482;5.47352988957191;0.20175094253467737;-0.10598080784874013
2.26;-1.613023939383139;5.160055221917044;0.24675799774591645;-0.13206629148392313
2.27;-1.565117327272246;4.8150977609086665;0.3156064496177888;-0.1583289722706381
2.28;-1.5116415406392734;4.441407074202882;0.40542305175925686;-0.1842625524968609
2.29;-1.4523214981899444;4.042252252980912;0.5127087840079976;-0.20935589586237294
2.3;-1.3869522287873068;3.6213926336507964;0.6333819102177779;-0.2331061507842234
2.31;-1.315412794887293;3.1830202427585137;0.7628627313280838;-0.25503213604203245
2.32;-1.2376774775056265;2.7316755304223483;0.8961984959771733;-0.2746872829234801
2.33;-1.1538236038759908;2.272140464297221;1.0282227603870089;-0.29167142255239725
2.34;-1.0640356000230602;1.8093152053950219;1.153739727264379;-0.30564077733608
2.35;-0.9686050899947665;1.3480860958164687;1.2677212417088402;-0.3163156543635634
2.36;-0.867927113046462;0.8931933655315297;1.3655025661527975;-0.32348552765171207
2.37;-0.7624927606869385;0.449106747266725;1.442962993197837;-0.32701140909558973
2.38;-0.6528787230003269;0.019916148067977684;1.4966787596819118;-0.3268256156562896
2.39;-0.5397343624174762;-0.3907571477039792;1.5240383625272345;-0.3229292163887007
2.4;-0.42376699825474834;-0.779825312977777;1.5233138559484147;-0.315387568393177
2.41;-0.3057260918705393;-1.1447735481365118;1.4936855619467324;-0.30432441689676154
2.42;-0.18638698280568616;-1.483675043045095;1.435221388561557;-0.2899150429485073
2.43;-0.06653475685141069;-1.795183584481917;1.34881523443937;-0.2723789027829324
2.44;0.05305125639800674;-2.078507191985322;1.2360914926791355;-0.2519721311497134
2.45;0.17161194374892816;-2.3333668023571597;1.099284312354242;-0.22898019378771986
2.46;0.2884214922289627;-2.559944210474183;0.9411010155609736;-0.203710886956898
2.47;0.40279883207432443;-2.7588232980885836;0.7645789811959951;-0.17648780587364837
2.48;0.5141172366212028;-2.9309281489258128;0.5729445389079041;-0.14764434545426738
2.49;0.6218119348019963;-3.0774610631791406;0.36948114720942693;-0.1175182575650523
2.5;0.7253856492951781;-3.1998428385901407;0.15741254642805183;-0.08644676710751938
2.51;0.8244120324444985;-3.2996570483522416;-0.060195142864927165;-0.05476224031752958
2.52;0.9185370331568513;-3.3785994649047493;-0.2805101084479842;-0.022788397518524996
2.53;1.0074782894044167;-3.4384332796250274;-0.5009896184851921;0.009162935560169663
2.54;1.0910226994184304;-3.480950361793941;-0.7194135104992221;0.040794542576705305
2.55;1.1690223763242347;-3.5079384849844044;-0.9338980879693529;0.07182600386208542
2.56;1.2413892320999753;-3.5211542174987867;-1.1428928715623943;0.10199536797159671
2.57;1.3080884647028046;-3.522301014368875;-1.345163113914437;0.13106032800962442
2.58;1.3691312357089191;-3.513011949454278;-1.5397611823029664;0.15879893424823863
2.59;1.4245668250705266;-3.494836475538318;-1.7259898853772866;0.18500988642209376
2.6;1.4744745362467158;-3.4692305872582065;-1.9033606196153112;0.20951246031408724
2.61;1.5189556016565562;-3.4375497771826216;-2.071548891995077;0.23214613265594133
2.62;1.5581253084082634;-3.40104421157896;-2.2303493883235586;0.25276997512335675
2.63;1.5921055307959606;-3.360855603184373;-2.3796323464694047;0.2712618918238261
2.64;1.6210178224181235;-3.3180153185938335;-2.5193025965819493;0.2875177751054278
2.65;1.644977189413764;-3.27344332366479;-2.649262272927897;0.3014506518837831
2.66;1.6640866391753646;-3.2279476386392476;-2.769377901978129;0.31298988737873373
2.67;1.6784325771293835;-3.1822240433427824;-2.8794523379708865;0.32208050555695394
2.68;1.688081108172666;-3.136855840184791;-2.9792018523934845;0.32868267607639695
2.69;1.6930752888082863;-3.0923135479131476;-3.0682385838449706;0.3327714064571549
2.7;1.6934333700557842;-3.0489544615974724;-3.146058511038061;0.3343364658295653
2.71;1.6891480684350297;-3.0070220738753735;-3.212035112133546;0.33338255302446357
2.72;1.6801869009064758;-2.966645409072652;-3.265418903173153;0.3299297071354343
2.73;1.666493617553398;-2.927838375187261;-3.3053430899403904;0.3240139430278785
2.74;1.6479907606619533;-2.890499288738366;-3.3308356022210686;0.31568807780431
2.75;1.624583368468925;-2.8544107734447874;-3.3408377873766426;0.30502269714177227
2.76;1.5961638239613039;-2.819240274602561;-3.3342300013657646;0.29210719324872486
2.77;1.5626178219473972;-2.7845414653256713;-3.309864230961065;0.27705078963862184
2.78;1.5238313899757814;-2.74975684631684;-3.2666036948903323;0.25998345297963943
2.79;1.4796988504045303;-2.7142218550345354;-3.2033690930543175;0.24105658037072408
2.8;1.4301315529102951;-2.677170799957904;-3.1191907987608376;0.22044334301973814
2.81;1.3750671416190117;-2.637744918190774;-3.013265826580633;0.19833856621644924
2.82;1.314479053057126;-2.5950028170601747;-2.8850178787315857;0.17495803237785862
2.83;1.248385876094814;-2.5479335007062764;-2.7341582114434693;0.1505371101334417
2.84;1.1768601503025156;-2.4954721001552804;-2.560744519977829;0.12532863863938803
2.85;1.1000361426678031;-2.436518320911316;-2.3652345798186736;0.09960003248323793
2.86;1.0181161323252743;-2.36995749878943;-2.148531072432645;0.07362961718335718
2.87;0.9313747555044208;-2.294684017712354;-1.9120139368364857;0.047702255881887326
2.88;0.8401610222996673;-2.20962669990392;-1.657556782202006;0.02210438043377392
2.89;0.7448977136657924;-2.113775638401803;-1.3875244095729031;-0.0028814102126517556
2.9;0.6460779971469316;-2.0062098139156586;-1.104749328203524;-0.026981979860352088
2.91;0.5442592546685883;-1.886124732638093;-0.8124862812564964;-0.049939280335564676
2.92;0.44005428272662034;-1.752859247291026;-0.5143451434790332;-0.0715157283174505
2.93;0.33412018917857694;-1.605920686657568;-0.21420401116891677;-0.09149909821637428
2.94;0.22714545572348735;-1.445007422649168;0.08389426058919007;-0.10970672336689792
2.95;0.11983574664320418;-1.2700280485589122;0.37585754768691937;-0.12598884240837538
2.96;0.01289911196344916;-1.0811164247925822;0.6576664708639152;-0.14023098440425474
2.97;-0.09296874866713259;-0.8786419638912683;0.9254968480806972;-0.15235534870399178
2.98;-0.19709852572979952;-0.6632146686730062;1.175836369990434;-0.16232119679528964
2.99;-0.2988600809612049;-0.43568459930192166;1.40558961549324;-0.17012432698422217
3.0;-0.3976735133026295;-0.19713562104258095;1.6121662802376935;-0.17579574358955005
3.01;-0.4930181782309968;0.0511265304837138;1.7935485911056743;-0.17939965746016623
3.02;-0.5844394603506936;0.3075916398106668;1.948335217523221;-0.1810309634841188
3.03;-0.6715532248019679;0.5705674404332223;2.075760446249573;-0.18081233501696642
3.04;-0.7540479841782848;0.8382064777929791;2.175688841371935;-0.17889105826220925
3.05;-0.8316849086625658;1.1085366265533017;2.248586958981134;-0.17543570603102393
3.06;-0.9042958758435297;1.3794943262691803;2.295474839662146;-0.17063272464277177
3.07;-0.971779803786176;1.6489594743202203;2.3178608982497884;-0.16468298402791945
3.08;-1.0340975388825049;1.9147908325788148;2.3176644309113903;-0.15779832234876764
3.09;-1.0912655823069874;2.1748607760386545;2.2971302502334345;-0.15019810426295507
3.1;-1.143348939113763;2.4270882462978682;2.258739947358277;-0.14210580643876355
3.11;-1.1904533653716232;2.6694688743180683;2.205123993689993;-0.1337456441977024
3.12;-1.2327172738014969;2.900101403195518;2.1389783770679553;-0.12533925740534346
3.13;-1.2703035389797879;3.1172097639267067;2.062988774847339;-0.11710247988077062
3.14;-1.3033914206960862;3.3191604202009697;1.9797644632177462;-0.10924222274368835
3.15;-1.332168799433474;3.5044748823683105;1.8917833153963652;-0.10195350656942982
3.16;-1.356824892063101;3.6718375735372146;1.8013484152426413;-0.09541667920878175
3.17;-1.377543589482498;3.8200994899018035;1.710556064052325;-0.08979485528577405
3.18;-1.3944975319457584;3.948278313090011;1.6212743317101528;-0.08523161007474293
3.19;-1.4078430130489026;4.0555557891479985;1.5351308295564068;-0.08184895555096709
3.2;-1.417715780404548;4.1412732768449665;1.4535080767227968;-0.07974562075752083
3.21;-1.4242277805291068;4.204926383678039;1.377544695199616;-0.07899565336195728
3.22;-1.427464877478711;4.246159553252578;1.3081406898383097;-0.07964735510910252
3.23;-1.4274855592471867;4.264761349679343;1.2459652264773513;-0.08172256129981285
3.24;-1.4243206323015998;4.260661014230035;1.1914655862934598;-0.08521627357929155
3.25;-1.4179738921022835;4.233926660412115;1.1448763151563202;-0.09009665579533724
3.26;-1.408423745115782;4.184765241387108;1.106227969773598;-0.0963054039523569
3.27;-1.3956257445794749;4.113524184490199;1.0753552545921243;-0.10375850241501884
3.28;-1.379515987305878;4.02069435797365;1.0519047134916795;-0.1123473785565209
3.29;-1.3600153014571947;3.9069138308157356;1.0353424598498853;-0.12194046611426745
3.3;-1.3370341353319037;3.7729717220557255;1.0249626731098962;-0.13238518281433176
3.31;-1.310478035071937;3.619811324352892;1.019897740023267;-0.1435103199931119
3.32;-1.2802535757099764;3.4485316369636334;1.0191309609638202;-0.15512883088391036
3.33;-1.2462745866070424;3.260386462148898;1.0215126702682644;-0.16704099038200568
3.34;-1.208468490867175;3.05678030750762;1.0257804371526893;-0.17903788321440556
3.35;-1.166782560891021;2.8392604909075887;1.0305837327109648;-0.19090516073241287
