t;G1;G2;G3
0.01;3.3357554612024054;6.190709173852566;2.7198435780418238
0.02;3.326922513136689;6.190898161345629;2.721370272710867
0.03;3.3180108210315478;6.197342188807469;2.7260137147678214
0.04;3.3092005719062825;6.20998014768559;2.7337438846540887
0.05;3.3006954071768533;6.226723987265809;2.7445498784622613
0.06;3.2927210081751928;6.244464427420544;2.7584373344386823
0.07;3.2855234050342603;6.262149105825692;2.775424604548671
0.08;3.2795272717723725;6.279777270352961;2.7947902481594364
0.09;3.2752014745331475;6.297348268551646;2.8156760066848756
0.1;3.272859429813874;6.31486145908115;2.8379885333950448
0.11;3.272784368372768;6.3323162116838025;2.8617886515888853
0.12;3.27525684474159;6.349711907160381;2.887133249515027
0.13;3.2805488018725457;6.367047937343388;2.914071239002039
0.14;3.288917454126594;6.384323705068241;2.942639868400253
0.15;3.300599219970403;6.40153862414236;2.9728614920769463
0.16;3.3158039466601945;6.418692119312247;3.0047409175459308
0.17;3.3347096701699015;6.435783626228572;3.038263430873641
0.18;3.3574581331402027;6.452812591409355;3.0733935736232807
0.19;3.384151217725744;6.469778472201271;3.1100747137208495
0.2;3.4148478646929843;6.486680736739124;3.1482294597194813
0.21;3.4493063036579303;6.503518863903215;3.1877811141760564
0.22;3.487049201140566;6.52029234327531;3.228640398321255
0.23;3.5278260192101496;6.537000675093545;3.2706699246948574
0.24;3.5715520837455794;6.5536433702051555;3.313701167823639
0.25;3.618108363445221;6.570219950017323;3.3575560122255292
0.26;3.6673455261331798;6.586729946446779;3.4020506586926644
0.27;3.7190890466947537;6.603172901867909;3.44699945001739
0.28;3.7731446641033264;6.619548369059414;3.4922184872615403
0.29;3.8293039490991077;6.635855911149595;3.537528893713622
0.3;3.887349759660758;6.652095101560276;3.582759611648442
0.31;3.9470613862180164;6.668265523948647;3.6277496474213398
0.31;2.138790261701918;1.3804548782997246;2.094761169557422
0.32;2.2471933188462674;1.4538960064136552;2.1375125219396898
0.33;2.3517170489833967;1.5271857466009657;2.1728524698793374
0.34;2.451611014324603;1.600281160623915;2.2016632154187477
0.35;2.5462924059167933;1.6731232819804638;2.2248587226853442
0.36;2.6353271580719713;1.7456228482771954;2.243341275423983
0.37;2.7184106909684846;1.8176493161310654;2.257965911062702
0.38;2.79534908477951;1.8890238172302336;2.2695125772399054
0.39;2.8660409739117156;1.959516306738971;2.278665693822042
0.4;2.9304602869758605;2.0288467865523496;2.286000690164656
0.41;2.9886398782779624;2.0966901548300276;2.2919769788679747
0.42;3.040656061285077;2.162683966322098;2.2969367136227894
0.43;3.0866140440108842;2.2264382094977484;2.301108564537191
0.44;3.1266342609927538;2.287546128238044;2.304615641790863
0.45;3.1608395686765403;2.3455951327922895;2.3074866194299384
0.46;3.189343169798148;2.400176932647948;2.3096690590623306
0.47;3.2122369708224987;2.4508961616672766;2.3110439177240054
0.48;3.229580506805339;2.4973770669146043;2.311440371525795
0.49;3.241391911111933;2.5392683713907314;2.310650431380271
0.5;3.2476419539876114;2.576246620960648;2.3084427952875397
0.51;3.2482502567542477;2.608018070180858;2.3045751193616972
0.52;3.243082838241287;2.63431893180759;2.298804221404877
0.53;3.2319511031702093;2.654913777788796;2.2908942069788534
0.54;3.214612733746611;2.6695924036538643;2.2806224258378154
0.55;3.19077505361873;2.678166028700312;2.267782961776618
0.56;3.1601014402752328;2.68046350420152;2.252187546664784
0.57;3.1222213604386577;2.6763277803122034;2.2336640955283036
0.58;3.076744660203389;2.665612795469832;2.2120532115888634
0.59;3.0232808132953455;2.6481810507424983;2.187203109658624
0.6;2.9614638633608936;2.623902236334488;2.158963558495844
0.61;2.8909837573887276;2.5926533712905693;2.1271796550217905
0.62;2.811624624722473;2.554321013766038;2.091686490688882
0.63;2.723310269697975;2.5088061949931877;2.0523060061890246
0.64;2.626156685346169;2.4560328448685076;2.0088473864561958
0.65;2.5205309883217946;2.3959612479453343;1.9611104297243878
0.66;2.407116962019941;2.3286115257084288;1.9088823951858596
0.67;2.286981688949136;2.254088544727914;1.8519531826556728
0.68;2.161634681580391;2.1726021213896614;1.7901624280212936
0.69;2.0330754120549908;2.084491745238311;1.7234504093251137
0.7;1.9038215448913287;1.9902549066581894;1.6519088087198668
0.71;1.7769071993244445;1.8905735282258556;1.5758343217489
0.72;1.6558409854120568;1.7863343648687693;1.495780210922143
0.73;1.5445150636249438;1.6786390359387011;1.4125983894654064
0.74;1.4470600647475769;1.5687995265075587;1.3274633952884474
0.75;1.3676466390957323;1.458315906575792;1.2418697453283187
0.76;1.310242355328481;1.3488347403989258;1.1575960364713023
0.77;1.2783415970856904;1.242089058538086;1.076632923217984
0.78;1.2746942780883075;1.1398234938355203;1.0010774215438278
0.79;1.3010644944221204;1.0437107263198788;0.9330019774930894
0.8;1.3580507269966375;0.9552671798319284;0.8743120825160973
0.81;1.444993853228706;0.875776512649076;0.8266095065149491
0.82;1.5599884088375318;0.8062286473111874;0.7910784109718384
0.83;1.6999981860527642;0.7472800208597481;0.7684084231175762
0.84;1.8610624401974913;0.6992378210209269;0.7587628295710759
0.85;2.038618769108883;0.6620557468458178;0.7617744256415715
0.86;2.2280647576452624;0.6353021240276356;0.7765083729577723
0.87;2.4246629607321903;0.6183009255712959;0.801691340440127
0.88;2.62351263196955;0.6104204426522986;0.8358188916371734
0.89;2.8201325089847313;0.6110187750517527;0.8771531036356331
0.9;3.010677509624538;0.6191667961090022;0.9239878117356551
0.91;3.1919947152828687;0.6337220889599339;0.9747067379580183
0.92;3.361614896922153;0.6535256766564157;1.0277579961248093
0.93;3.5177293551996787;0.6774337209360324;1.0816954704787296
0.94;3.6591319327159244;0.7043408352788665;1.1352043643431253
0.95;3.785138692171065;0.7331959659217129;1.1871136168944303
0.96;3.8954963611675946;0.7630120242695133;1.236398475171471
0.97;3.9902884782519603;0.7928706568128226;1.2821764235299788
0.98;4.069845799691225;0.8219235614339683;1.3236992382562158
0.99;4.134665303448578;0.8493916612191537;1.3603433388078292
1.0;4.185340259203467;0.8745632833832266;1.391599988095465
1.01;4.222502399979647;0.8967923042396937;1.4170663414719917
1.02;4.246776226709763;0.9154970362970665;1.43643790985369
1.03;4.2587448487083694;0.9301604619664136;1.4495027053006733
1.04;4.258926436486062;0.9403322751423249;1.456137140733768
1.05;4.247760259544751;0.9456330904445944;1.4563035920217882
1.06;4.225601324703228;0.9457610959604588;1.4500493939875898
1.07;4.192722750899774;0.9405013126261078;1.437506969486357
1.08;4.1493251535749;0.9297374629980577;1.4188947666494633
1.09;4.095552418950281;0.913466243454631;1.3945186555147966
1.1;4.0315132994652;0.8918135279526438;1.3647733929983217
1.11;3.9573082410745277;0.865051696826024;1.330143712454228
1.12;3.8730607335081344;0.8336168727427166;1.291204564742066
1.13;3.7789521915704314;0.7981242780053716;1.2486202666701964
1.14;3.6752579467365383;0.7593760794232705;1.2031496671394957
1.15;3.562378442042856;0.7183496006966463;1.1556772680245309
1.16;3.4408771486029237;0.6762103174740723;1.1071674121470285
1.17;3.3115189557345412;0.6343182731148204;1.05860595756503
1.18;3.1752909315654265;0.5941887887357028;1.0110088671025028
1.19;3.033414101974842;0.557448311522037;0.9654058560704566
1.2;2.887342231259783;0.5257787500178007;0.922814283212026
1.21;2.7387446405278824;0.5008491658500723;0.884210158648445
1.22;2.5894720998707506;0.48423813676847055;0.8504977723317112
1.23;2.441506449088186;0.4773518793986385;0.822479659490521
1.24;2.296896378621887;0.48134453945340183;0.800828851847371
1.25;2.1576834939907896;0.49704769640353724;0.7860654013744796
1.26;2.025824101788507;0.524915876166853;0.7785389695760543
1.27;1.9031128427404158;0.5649936535981323;0.7784188532872399
1.28;1.7911142126354342;0.6169078745268367;0.7856922137770872
1.29;1.6911071562052105;0.6798859265413781;0.8001705711282694
1.3;1.6040464410277264;0.7527982468627907;0.8215039212259667
1.31;1.5305426772783615;0.8342208094537416;0.8492012267902178
1.32;1.470860949473834;0.9225115476944088;0.8826556029231866
1.33;1.4249363489004594;1.015893765588994;0.9211723021528441
1.34;1.3924034417895697;1.1125396144982358;0.9639976054270905
1.35;1.372635974187765;1.2106475437732491;1.0103469127244202
1.36;1.3647928918875607;1.3085090347052604;1.0594306502893966
1.37;1.3678669513229744;1.404561603007137;1.1104770298589266
1.38;1.3807326367637212;1.4974266754893755;1.1627512891663214
1.39;1.4021901408341004;1.5859317437500358;1.2155731141177197
1.4;1.4310016303826487;1.6691159722093147;1.2683379440139515
1.41;1.46592462694986;1.7462285417583299;1.3205270984478599
1.42;1.5057439639782888;1.8167273130583956;1.3716983375418037
1.43;1.5492966628945248;1.8802686842950362;1.4214770350026797
1.44;1.5954916831140535;1.9366833656568518;1.4695545392090232
1.45;1.6433267728839593;1.985948132490164;1.515686612322322
1.46;1.691896240187895;2.0281610153019782;1.5596895383699705
1.47;1.7403873107942913;2.0635183312622605;1.6014352621015824
1.48;1.7880733762375058;2.092293254710832;1.6408451386359364
1.49;1.8343078755685847;2.11481652802757;1.6778826220538976
1.5;1.8785177575454555;2.131459614868693;1.712545553018164
1.51;1.920196403562435;2.142620318338211;1.7448583626714698
1.52;1.9588963108659785;2.1487107296918335;1.7748643603609184
1.53;1.994221876485117;2.1501472816519156;1.8026182131934652
1.54;2.0258225718237757;2.1473426355906153;1.8281786971671408
1.55;2.053386733325191;2.1406991222158167;1.8516017869197754
1.56;2.0766361367128527;2.1306034711355615;1.8729341484906215
1.57;2.095321476848381;2.117422597260589;1.892207103887691
1.58;2.1092188434100283;2.1015002542722008;1.9094311454881245
1.59;2.1181272637898516;2.0831544114876674;1.9245910906248926
1.6;2.121867377333406;2.0626752557383172;1.9376419808034806
1.61;2.120281307167683;2.0403237607218347;1.9485058449330899
1.62;2.113233804634745;2.0163308000001066;1.9570694612014725
1.63;2.100614753320863;1.9908968045008892;1.9631832674605414
1.64;2.082343130546618;1.9641919798951064;1.9666615849159264
1.65;2.0583725286598678;1.9363571030865319;1.9672843338879127
1.66;2.0286983301263044;1.9075049104179598;1.964800432021808
1.67;1.9933666016959497;1.8777220738040477;1.9589330718960765
