t;G1;G2;G3
0.01;49.9846802420204;50.03285838593339;50.050453624140864
0.02;49.96940135962806;50.065689611963215;50.10064396738476
0.03;49.954220621214546;50.09846982701608;50.15017196730408
0.04;49.939170331449;50.131205371550614;50.19877042744907
0.05;49.92428182785855;50.16390200137357;50.246180990243516
0.06;49.90958545499598;50.196564830635616;50.29215446107218
0.07;49.895110506137755;50.229198281740615;50.33645137267896
0.08;49.88088425288606;50.26180541421446;50.37885103348868
0.09;49.86693069300468;50.29438714584946;50.4191630179179
0.1;49.85327097361003;50.326942758725025;50.4572227667836
0.11;49.839924204030645;50.35947067050181;50.492883563290356
0.12;49.826907418004815;50.39196858021035;50.52601651994014
0.13;49.814235360578444;50.42443349796961;50.55651218900997
0.14;49.801920284951024;50.456861787679486;50.58428206731199
0.15;49.789971767691185;50.48924922209659;50.60925993035289
0.16;49.77839655032549;50.521591049202755;50.63140293535147
0.17;49.76719841445912;50.55388206831844;50.65069244018214
0.18;49.75637809631601;50.58611671399012;50.66713449619691
0.19;49.74593324495661;50.618289145266324;50.680759986551884
0.2;49.73585842653151;50.650393336690435;50.69162439932771
0.21;49.72614516363357;50.68242273450835;50.699808249451486
0.22;49.71678195692659;50.7143695883512;50.70541832983648
0.23;49.707754322939365;50.74622517145514;50.708586946312415
0.24;49.69904494926731;50.77798066748085;50.709468813104074
0.25;49.69063393686508;50.80962759510611;50.70823824711975
0.26;49.68249906739289;50.84115787558914;50.70508692460518
0.27;49.674616085002626;50.872563887152644;50.70022155241227
0.28;49.66695898255347;50.90383850656145;50.69386153170857
0.29;49.6595002825981;50.93497513802483;50.68623668970833
0.3;49.65221130422785;50.96596773004454;50.67758514809593
0.31;49.64506240789779;50.9968107812524;50.66815138780096
0.31;49.66180866496601;50.971759496099445;50.589894480121934
0.32;49.678645928054536;50.94567303838479;50.513123858846576
0.33;49.69563418891417;50.91750467160184;50.43959397867683
0.34;49.712716468585036;50.88723559772252;50.36979231137067
0.35;49.729845483866306;50.854856333729856;50.30411037393003
0.36;49.74698287082063;50.82036789896949;50.24284730245701
0.37;49.76409847859021;50.783782703243354;50.18621351008967
0.38;49.781169747230905;50.74512504227329;50.13433451990444
0.39;49.7981811724262;50.704431137427164;50.08725508448867
